condition,contrast,status,metric,seed,delta,mean_delta,std_population,seeds_favor_B
student_t_d16_df1.5_cor,B-A,complete,radial_w1,77395,-9.5367431640625e-07,0.0,7.786718186642895e-07,1
student_t_d16_df1.5_cor,B-A,complete,radial_w1,65457,9.5367431640625e-07,0.0,7.786718186642895e-07,1
student_t_d16_df1.5_cor,B-A,complete,sample_time_s,8925,0.08247900754213333,0.08247746527194977,0.00010925370746129571,
student_t_d16_df1.5_cor,B-A,complete,sample_time_s,77395,0.08261049538850784,0.08247746527194977,0.00010925370746129571,
student_t_d16_df1.5_cor,B-A,complete,sample_time_s,65457,0.08234289288520813,0.08247746527194977,0.00010925370746129571,
student_t_d16_df1.5_cor,B-A,complete,sliced_w1,8925,-0.1692873239517212,-0.2520739237467448,0.0963454898084048,3
student_t_d16_df1.5_cor,B-A,complete,sliced_w1,77395,-0.3871873617172241,-0.2520739237467448,0.0963454898084048,3
student_t_d16_df1.5_cor,B-A,complete,sliced_w1,65457,-0.19974708557128906,-0.2520739237467448,0.0963454898084048,3
student_t_d16_df1.5_cor,B-A,complete,tail_exc_95,8925,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-A,complete,tail_exc_95,77395,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-A,complete,tail_exc_95,65457,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-A,complete,tail_exc_99,8925,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-A,complete,tail_exc_99,77395,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-A,complete,tail_exc_99,65457,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-A,complete,total_train_time_s,8925,0.7615479156374931,1.292722575366497,1.1843102460122135,
student_t_d16_df1.5_cor,B-A,complete,total_train_time_s,77395,2.9339102283120155,1.292722575366497,1.1843102460122135,
student_t_d16_df1.5_cor,B-A,complete,total_train_time_s,65457,0.18270958214998245,1.292722575366497,1.1843102460122135,
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin0,8925,0.0017789509147405624,0.0004882213349143664,0.0010045072365768859,1
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin0,77395,-0.000671016052365303,0.0004882213349143664,0.0010045072365768859,1
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin0,65457,0.0003567291423678398,0.0004882213349143664,0.0010045072365768859,1
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin1,8925,0.00041879527270793915,0.0006372062489390373,0.0003956600776962419,0
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin1,77395,0.00030026957392692566,0.0006372062489390373,0.0003956600776962419,0
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin1,65457,0.0011925539001822472,0.0006372062489390373,0.0003956600776962419,0
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin2,8925,9.400956332683563e-05,0.00024411175400018692,0.0003446576958231979,1
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin2,77395,-8.244067430496216e-05,0.00024411175400018692,0.0003446576958231979,1
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin2,65457,0.0007207663729786873,0.00024411175400018692,0.0003446576958231979,1
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin3,8925,-0.0015387814491987228,-0.000505516305565834,0.0009847151460831672,2
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin3,77395,-0.0007974430918693542,-0.000505516305565834,0.0009847151460831672,2
student_t_d16_df1.5_cor,B-C,complete,angular_sw_bin3,65457,0.000819675624370575,-0.000505516305565834,0.0009847151460831672,2
student_t_d16_df1.5_cor,B-C,complete,angular_sw_mean,8925,0.0001882435753941536,0.00021600575807193914,0.0004434204111408796,1
student_t_d16_df1.5_cor,B-C,complete,angular_sw_mean,77395,-0.00031265756115317345,0.00021600575807193914,0.0004434204111408796,1
student_t_d16_df1.5_cor,B-C,complete,angular_sw_mean,65457,0.0007724312599748373,0.00021600575807193914,0.0004434204111408796,1
student_t_d16_df1.5_cor,B-C,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,inf_rate,8925,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,inf_rate,77395,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,inf_rate,65457,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,invalid_rate,8925,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,invalid_rate,77395,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,invalid_rate,65457,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,ks_stat,8925,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-C,complete,ks_stat,77395,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-C,complete,ks_stat,65457,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-C,complete,mmd,8925,2.5272369384765625e-05,3.667672475179037e-05,4.4584309707691e-05,1
student_t_d16_df1.5_cor,B-C,complete,mmd,77395,-1.1324882507324219e-05,3.667672475179037e-05,4.4584309707691e-05,1
student_t_d16_df1.5_cor,B-C,complete,mmd,65457,9.608268737792969e-05,3.667672475179037e-05,4.4584309707691e-05,1
student_t_d16_df1.5_cor,B-C,complete,nan_rate,8925,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,nan_rate,77395,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,nan_rate,65457,0.0,0.0,0.0,
student_t_d16_df1.5_cor,B-C,complete,nfe,8925,0,0,0.0,
student_t_d16_df1.5_cor,B-C,complete,nfe,77395,0,0,0.0,
student_t_d16_df1.5_cor,B-C,complete,nfe,65457,0,0,0.0,
student_t_d16_df1.5_cor,B-C,complete,q950_err,8925,0.0,-6.217456666064251e-08,8.792811540615071e-08,1
student_t_d16_df1.5_cor,B-C,complete,q950_err,77395,-1.8652369998192753e-07,-6.217456666064251e-08,8.792811540615071e-08,1
student_t_d16_df1.5_cor,B-C,complete,q950_err,65457,0.0,-6.217456666064251e-08,8.792811540615071e-08,1
student_t_d16_df1.5_cor,B-C,complete,q990_err,8925,-2.7962041808382576e-07,-1.3981020903959992e-07,1.1415455766151252e-07,2
student_t_d16_df1.5_cor,B-C,complete,q990_err,77395,-1.39810209034974e-07,-1.3981020903959992e-07,1.1415455766151252e-07,2
student_t_d16_df1.5_cor,B-C,complete,q990_err,65457,0.0,-1.3981020903959992e-07,1.1415455766151252e-07,2
student_t_d16_df1.5_cor,B-C,complete,q995_err,8925,8.301745191285903e-08,2.767248398020487e-08,1.4110253578831842e-07,1
student_t_d16_df1.5_cor,B-C,complete,q995_err,77395,1.660349038812292e-07,2.767248398020487e-08,1.4110253578831842e-07,1
student_t_d16_df1.5_cor,B-C,complete,q995_err,65457,-1.6603490385347364e-07,2.767248398020487e-08,1.4110253578831842e-07,1
student_t_d16_df1.5_cor,B-C,complete,radial_w1,8925,0.0,0.0,7.786718186642895e-07,1
student_t_d16_df1.5_cor,B-C,complete,radial_w1,77395,-9.5367431640625e-07,0.0,7.786718186642895e-07,1
student_t_d16_df1.5_cor,B-C,complete,radial_w1,65457,9.5367431640625e-07,0.0,7.786718186642895e-07,1
student_t_d16_df1.5_cor,B-C,complete,sample_time_s,8925,0.018799759447574615,0.023149020969867706,0.00552153674490009,
student_t_d16_df1.5_cor,B-C,complete,sample_time_s,77395,0.03094005584716797,0.023149020969867706,0.00552153674490009,
student_t_d16_df1.5_cor,B-C,complete,sample_time_s,65457,0.019707247614860535,0.023149020969867706,0.00552153674490009,
student_t_d16_df1.5_cor,B-C,complete,sliced_w1,8925,-0.00020360946655273438,0.060639540354410805,0.04347573791526218,1
student_t_d16_df1.5_cor,B-C,complete,sliced_w1,77395,0.09872877597808838,0.060639540354410805,0.04347573791526218,1
student_t_d16_df1.5_cor,B-C,complete,sliced_w1,65457,0.08339345455169678,0.060639540354410805,0.04347573791526218,1
student_t_d16_df1.5_cor,B-C,complete,tail_exc_95,8925,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-C,complete,tail_exc_95,77395,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-C,complete,tail_exc_95,65457,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-C,complete,tail_exc_99,8925,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-C,complete,tail_exc_99,77395,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-C,complete,tail_exc_99,65457,0.0,0.0,0.0,0
student_t_d16_df1.5_cor,B-C,complete,total_train_time_s,8925,1.0166076645255089,-1.1770306105415027,2.197410033146997,
student_t_d16_df1.5_cor,B-C,complete,total_train_time_s,77395,-0.3675759956240654,-1.1770306105415027,2.197410033146997,
student_t_d16_df1.5_cor,B-C,complete,total_train_time_s,65457,-4.180123500525951,-1.1770306105415027,2.197410033146997,
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin0,8925,0.0019082119688391685,0.0015449197962880135,0.00053039669668615,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin0,77395,0.001931600272655487,0.0015449197962880135,0.00053039669668615,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin0,65457,0.0007949471473693848,0.0015449197962880135,0.00053039669668615,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin1,8925,0.002551204524934292,0.0013444134965538979,0.0009134120970702547,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin1,77395,0.001140046864748001,0.0013444134965538979,0.0009134120970702547,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin1,65457,0.00034198909997940063,0.0013444134965538979,0.0009134120970702547,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin2,8925,0.0022760573774576187,0.002131046106417974,0.000251305181379037,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin2,77395,0.0017775418236851692,0.002131046106417974,0.000251305181379037,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin2,65457,0.0023395391181111336,0.002131046106417974,0.000251305181379037,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin3,8925,0.003011852502822876,0.001949160359799862,0.0007610532670390696,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin3,77395,0.0015655206516385078,0.001949160359799862,0.0007610532670390696,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_bin3,65457,0.001270107924938202,0.001949160359799862,0.0007610532670390696,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_mean,8925,0.0024368315935134888,0.0017423849397649367,0.00051972489580396,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_mean,77395,0.0016036774031817913,0.0017423849397649367,0.00051972489580396,0
student_t_d16_df10.0_cor,B-A,complete,angular_sw_mean,65457,0.0011866458225995302,0.0017423849397649367,0.00051972489580396,0
student_t_d16_df10.0_cor,B-A,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,inf_rate,8925,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,inf_rate,77395,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,inf_rate,65457,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,invalid_rate,8925,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,invalid_rate,77395,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,invalid_rate,65457,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,ks_stat,8925,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-A,complete,ks_stat,77395,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-A,complete,ks_stat,65457,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-A,complete,mmd,8925,0.0002969503402709961,0.0002052783966064453,7.519281267980138e-05,0
student_t_d16_df10.0_cor,B-A,complete,mmd,77395,0.00020611286163330078,0.0002052783966064453,7.519281267980138e-05,0
student_t_d16_df10.0_cor,B-A,complete,mmd,65457,0.00011277198791503906,0.0002052783966064453,7.519281267980138e-05,0
student_t_d16_df10.0_cor,B-A,complete,nan_rate,8925,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,nan_rate,77395,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,nan_rate,65457,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-A,complete,nfe,8925,0,0,0.0,
student_t_d16_df10.0_cor,B-A,complete,nfe,77395,0,0,0.0,
student_t_d16_df10.0_cor,B-A,complete,nfe,65457,0,0,0.0,
student_t_d16_df10.0_cor,B-A,complete,q950_err,8925,0.0,1.7599543015277505e-07,1.5498695629902276e-07,0
student_t_d16_df10.0_cor,B-A,complete,q950_err,77395,1.5085322584498795e-07,1.7599543015277505e-07,1.5498695629902276e-07,0
student_t_d16_df10.0_cor,B-A,complete,q950_err,65457,3.7713306461333723e-07,1.7599543015277505e-07,1.5498695629902276e-07,0
student_t_d16_df10.0_cor,B-A,complete,q990_err,8925,0.0,2.1219014111756307e-08,3.0008217537031865e-08,0
student_t_d16_df10.0_cor,B-A,complete,q990_err,77395,6.365704233526892e-08,2.1219014111756307e-08,3.0008217537031865e-08,0
student_t_d16_df10.0_cor,B-A,complete,q990_err,65457,0.0,2.1219014111756307e-08,3.0008217537031865e-08,0
student_t_d16_df10.0_cor,B-A,complete,q995_err,8925,-2.3589097732264197e-07,7.863032577479223e-08,2.224001462478252e-07,1
student_t_d16_df10.0_cor,B-A,complete,q995_err,77395,2.358909773243767e-07,7.863032577479223e-08,2.224001462478252e-07,1
student_t_d16_df10.0_cor,B-A,complete,q995_err,65457,2.3589097732264197e-07,7.863032577479223e-08,2.224001462478252e-07,1
student_t_d16_df10.0_cor,B-A,complete,radial_w1,8925,0.0,-1.4901161193847656e-08,2.1073424255447017e-08,1
student_t_d16_df10.0_cor,B-A,complete,radial_w1,77395,0.0,-1.4901161193847656e-08,2.1073424255447017e-08,1
student_t_d16_df10.0_cor,B-A,complete,radial_w1,65457,-4.470348358154297e-08,-1.4901161193847656e-08,2.1073424255447017e-08,1
student_t_d16_df10.0_cor,B-A,complete,sample_time_s,8925,0.08317473530769348,0.07129917790492375,0.010308966062326747,
student_t_d16_df10.0_cor,B-A,complete,sample_time_s,77395,0.0726853683590889,0.07129917790492375,0.010308966062326747,
student_t_d16_df10.0_cor,B-A,complete,sample_time_s,65457,0.05803743004798889,0.07129917790492375,0.010308966062326747,
student_t_d16_df10.0_cor,B-A,complete,sliced_w1,8925,0.04198154807090759,0.026847288012504578,0.010861648238590376,0
student_t_d16_df10.0_cor,B-A,complete,sliced_w1,77395,0.021555840969085693,0.026847288012504578,0.010861648238590376,0
student_t_d16_df10.0_cor,B-A,complete,sliced_w1,65457,0.017004474997520447,0.026847288012504578,0.010861648238590376,0
student_t_d16_df10.0_cor,B-A,complete,tail_exc_95,8925,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-A,complete,tail_exc_95,77395,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-A,complete,tail_exc_95,65457,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-A,complete,tail_exc_99,8925,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-A,complete,tail_exc_99,77395,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-A,complete,tail_exc_99,65457,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-A,complete,total_train_time_s,8925,2.863457567989826,0.4842078611254692,1.7065051564121918,
student_t_d16_df10.0_cor,B-A,complete,total_train_time_s,77395,-1.0555853769183159,0.4842078611254692,1.7065051564121918,
student_t_d16_df10.0_cor,B-A,complete,total_train_time_s,65457,-0.3552486076951027,0.4842078611254692,1.7065051564121918,
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin0,8925,-0.000660870224237442,-0.0016447796175877254,0.0008086921643297672,3
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin0,77395,-0.0016318419948220253,-0.0016447796175877254,0.0008086921643297672,3
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin0,65457,-0.0026416266337037086,-0.0016447796175877254,0.0008086921643297672,3
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin1,8925,0.0008562197908759117,7.330160588026047e-05,0.000567144431086254,2
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin1,77395,-0.00016729813069105148,7.330160588026047e-05,0.000567144431086254,2
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin1,65457,-0.0004690168425440788,7.330160588026047e-05,0.000567144431086254,2
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin2,8925,0.0005271704867482185,0.0005272480969627699,0.00011733460166527381,0
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin2,77395,0.000670991837978363,0.0005272480969627699,0.00011733460166527381,0
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin2,65457,0.0003835819661617279,0.0005272480969627699,0.00011733460166527381,0
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin3,8925,-0.0018825605511665344,-0.0012863439818223317,0.0010446012052896128,2
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin3,77395,-0.0021587833762168884,-0.0012863439818223317,0.0010446012052896128,2
student_t_d16_df10.0_cor,B-C,complete,angular_sw_bin3,65457,0.0001823119819164276,-0.0012863439818223317,0.0010446012052896128,2
student_t_d16_df10.0_cor,B-C,complete,angular_sw_mean,8925,-0.00029001012444496155,-0.0005826434741417567,0.00022035198252374306,3
student_t_d16_df10.0_cor,B-C,complete,angular_sw_mean,77395,-0.0008217329159379005,-0.0005826434741417567,0.00022035198252374306,3
student_t_d16_df10.0_cor,B-C,complete,angular_sw_mean,65457,-0.000636187382042408,-0.0005826434741417567,0.00022035198252374306,3
student_t_d16_df10.0_cor,B-C,complete,exploding_norm_rate,8925,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,exploding_norm_rate,77395,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,exploding_norm_rate,65457,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,inf_rate,8925,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,inf_rate,77395,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,inf_rate,65457,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,invalid_rate,8925,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,invalid_rate,77395,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,invalid_rate,65457,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,ks_stat,8925,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-C,complete,ks_stat,77395,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-C,complete,ks_stat,65457,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-C,complete,mmd,8925,5.936622619628906e-05,4.9591064453125e-05,3.086024367360014e-05,0
student_t_d16_df10.0_cor,B-C,complete,mmd,77395,8.153915405273438e-05,4.9591064453125e-05,3.086024367360014e-05,0
student_t_d16_df10.0_cor,B-C,complete,mmd,65457,7.867813110351562e-06,4.9591064453125e-05,3.086024367360014e-05,0
student_t_d16_df10.0_cor,B-C,complete,nan_rate,8925,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,nan_rate,77395,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,nan_rate,65457,0.0,0.0,0.0,
student_t_d16_df10.0_cor,B-C,complete,nfe,8925,0,0,0.0,
student_t_d16_df10.0_cor,B-C,complete,nfe,77395,0,0,0.0,
student_t_d16_df10.0_cor,B-C,complete,nfe,65457,0,0,0.0,
student_t_d16_df10.0_cor,B-C,complete,q950_err,8925,-3.0170645169084326e-07,2.514220430749799e-08,3.1603260767830826e-07,2
student_t_d16_df10.0_cor,B-C,complete,q950_err,77395,-7.542661292249397e-08,2.514220430749799e-08,3.1603260767830826e-07,2
student_t_d16_df10.0_cor,B-C,complete,q950_err,65457,4.525596775358312e-07,2.514220430749799e-08,3.1603260767830826e-07,2
student_t_d16_df10.0_cor,B-C,complete,q990_err,8925,0.0,2.1219014111756307e-08,3.0008217537031865e-08,0
student_t_d16_df10.0_cor,B-C,complete,q990_err,77395,6.365704233526892e-08,2.1219014111756307e-08,3.0008217537031865e-08,0
student_t_d16_df10.0_cor,B-C,complete,q990_err,65457,0.0,2.1219014111756307e-08,3.0008217537031865e-08,0
student_t_d16_df10.0_cor,B-C,complete,q995_err,8925,-1.1794548866045362e-07,1.5726065154900623e-07,2.00468782741324e-07,1
student_t_d16_df10.0_cor,B-C,complete,q995_err,77395,3.538364659848303e-07,1.5726065154900623e-07,2.00468782741324e-07,1
student_t_d16_df10.0_cor,B-C,complete,q995_err,65457,2.3589097732264197e-07,1.5726065154900623e-07,2.00468782741324e-07,1
student_t_d16_df10.0_cor,B-C,complete,radial_w1,8925,-1.4901161193847656e-08,2.7318795522054035e-08,3.3504609175602694e-08,1
student_t_d16_df10.0_cor,B-C,complete,radial_w1,77395,6.705522537231445e-08,2.7318795522054035e-08,3.3504609175602694e-08,1
student_t_d16_df10.0_cor,B-C,complete,radial_w1,65457,2.9802322387695312e-08,2.7318795522054035e-08,3.3504609175602694e-08,1
student_t_d16_df10.0_cor,B-C,complete,sample_time_s,8925,0.03145600110292435,0.02750142167011897,0.004296742069324451,
student_t_d16_df10.0_cor,B-C,complete,sample_time_s,77395,0.02951962500810623,0.02750142167011897,0.004296742069324451,
student_t_d16_df10.0_cor,B-C,complete,sample_time_s,65457,0.021528638899326324,0.02750142167011897,0.004296742069324451,
student_t_d16_df10.0_cor,B-C,complete,sliced_w1,8925,-0.0005529820919036865,0.000531509518623352,0.0008136512593405925,1
student_t_d16_df10.0_cor,B-C,complete,sliced_w1,77395,0.001406848430633545,0.000531509518623352,0.0008136512593405925,1
student_t_d16_df10.0_cor,B-C,complete,sliced_w1,65457,0.0007406622171401978,0.000531509518623352,0.0008136512593405925,1
student_t_d16_df10.0_cor,B-C,complete,tail_exc_95,8925,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-C,complete,tail_exc_95,77395,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-C,complete,tail_exc_95,65457,0.0,0.0,0.0,0
student_t_d16_df10.0_cor,B-C,complete,tail_exc_99,8925,0.0,0.0,0.0,0
